topic,llm_answer,population_answer,response,label,llm_support_used,human_support_used,LLM_outsourcing_overridden,human_outsourcing_overridden,ai_orch_agreement,human_orch_agreement,self_orch_agreement,recommendation,recommendation_lists,incorrect_answers_by_category
elementary_mathematics,A,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""8/9""],""high_school_mathematics"":[""27/50"",""23/51"",""3/6""],""college_mathematics"":[""22/52"",""26/52"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":true,""college_mathematics"":false}"
elementary_mathematics,A,A,A,B,False,True,,False,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""8/9""],""high_school_mathematics"":[""27/50"",""23/51"",""3/6""],""college_mathematics"":[""22/52"",""26/52"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":true,""college_mathematics"":false}"
high_school_mathematics,C,B,B,A,False,True,,False,,True,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""8/9""],""high_school_mathematics"":[""27/51"",""23/51"",""3/6""],""college_mathematics"":[""22/52"",""26/52"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""9/10""],""high_school_mathematics"":[""27/51"",""23/51"",""3/6""],""college_mathematics"":[""22/52"",""26/52"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,B,A,C,A,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""9/10""],""high_school_mathematics"":[""27/51"",""23/51"",""3/7""],""college_mathematics"":[""22/52"",""26/52"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":true,""college_mathematics"":false}"
high_school_mathematics,A,D,D,D,False,True,,False,,True,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""9/10""],""high_school_mathematics"":[""28/52"",""23/51"",""3/7""],""college_mathematics"":[""22/52"",""26/52"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,B,D,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""9/10""],""high_school_mathematics"":[""28/52"",""23/51"",""3/7""],""college_mathematics"":[""22/52"",""27/53"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,D,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""10/11""],""high_school_mathematics"":[""28/52"",""23/51"",""3/7""],""college_mathematics"":[""22/52"",""27/53"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,A,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/52"",""23/51"",""3/7""],""college_mathematics"":[""22/52"",""27/53"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,C,C,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/52"",""23/51"",""3/7""],""college_mathematics"":[""22/52"",""28/54"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,A,B,B,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/52"",""23/51"",""4/8""],""college_mathematics"":[""22/52"",""28/54"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,B,C,B,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/52"",""23/51"",""4/8""],""college_mathematics"":[""22/52"",""28/55"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,B,D,B,D,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/52"",""23/51"",""4/9""],""college_mathematics"":[""22/52"",""28/55"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":true,""college_mathematics"":false}"
college_mathematics,C,B,C,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/52"",""23/51"",""4/9""],""college_mathematics"":[""22/52"",""28/56"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":true,""college_mathematics"":false}"
college_mathematics,C,B,B,A,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/52"",""23/51"",""4/9""],""college_mathematics"":[""22/53"",""28/56"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":true,""college_mathematics"":false}"
college_mathematics,B,A,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/52"",""23/51"",""4/9""],""college_mathematics"":[""22/53"",""29/57"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":true,""college_mathematics"":false}"
high_school_mathematics,C,B,B,C,False,True,,False,,True,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/53"",""23/51"",""4/9""],""college_mathematics"":[""22/53"",""29/57"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,D,C,C,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/54"",""23/51"",""4/9""],""college_mathematics"":[""22/53"",""29/57"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,D,B,D,C,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""11/12""],""high_school_mathematics"":[""28/54"",""23/52"",""4/9""],""college_mathematics"":[""22/53"",""29/57"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""12/13""],""high_school_mathematics"":[""28/54"",""23/52"",""4/9""],""college_mathematics"":[""22/53"",""29/57"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,B,C,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""12/13""],""high_school_mathematics"":[""28/54"",""23/52"",""4/9""],""college_mathematics"":[""22/53"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,C,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""13/14""],""high_school_mathematics"":[""28/54"",""23/52"",""4/9""],""college_mathematics"":[""22/53"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,A,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""14/15""],""high_school_mathematics"":[""28/54"",""23/52"",""4/9""],""college_mathematics"":[""22/53"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,A,C,A,A,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""14/15""],""high_school_mathematics"":[""28/54"",""24/53"",""4/9""],""college_mathematics"":[""22/53"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,B,B,A,A,False,True,,True,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""14/15""],""high_school_mathematics"":[""28/54"",""24/53"",""4/9""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,A,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""15/16""],""high_school_mathematics"":[""28/54"",""24/53"",""4/9""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,D,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""15/16""],""high_school_mathematics"":[""29/55"",""24/53"",""4/9""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""16/17""],""high_school_mathematics"":[""29/55"",""24/53"",""4/9""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,A,B,A,B,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""16/17""],""high_school_mathematics"":[""29/55"",""24/54"",""4/9""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,D,D,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""16/17""],""high_school_mathematics"":[""29/56"",""24/54"",""4/9""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""17/18""],""high_school_mathematics"":[""29/56"",""24/54"",""4/9""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,B,A,C,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""17/18""],""high_school_mathematics"":[""29/56"",""24/54"",""4/10""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":true,""college_mathematics"":false}"
high_school_mathematics,D,D,D,D,False,True,,False,,True,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""17/18""],""high_school_mathematics"":[""30/57"",""24/54"",""4/10""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,B,C,C,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""17/18""],""high_school_mathematics"":[""30/57"",""24/54"",""5/11""],""college_mathematics"":[""23/54"",""30/58"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,A,B,A,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""17/18""],""high_school_mathematics"":[""30/57"",""24/54"",""5/11""],""college_mathematics"":[""23/54"",""30/59"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""18/19""],""high_school_mathematics"":[""30/57"",""24/54"",""5/11""],""college_mathematics"":[""23/54"",""30/59"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,B,A,A,D,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""18/19""],""high_school_mathematics"":[""30/57"",""24/54"",""5/11""],""college_mathematics"":[""23/55"",""30/59"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,D,B,D,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""18/19""],""high_school_mathematics"":[""30/57"",""24/54"",""5/11""],""college_mathematics"":[""23/55"",""31/60"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,A,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""19/20""],""high_school_mathematics"":[""30/57"",""24/54"",""5/11""],""college_mathematics"":[""23/55"",""31/60"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,D,C,D,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""19/20""],""high_school_mathematics"":[""30/57"",""24/54"",""5/11""],""college_mathematics"":[""23/55"",""32/61"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,A,A,A,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""19/20""],""high_school_mathematics"":[""30/57"",""24/54"",""6/12""],""college_mathematics"":[""23/55"",""32/61"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""20/21""],""high_school_mathematics"":[""30/57"",""24/54"",""6/12""],""college_mathematics"":[""23/55"",""32/61"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,A,B,D,B,False,True,,True,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""20/21""],""high_school_mathematics"":[""30/58"",""24/54"",""6/12""],""college_mathematics"":[""23/55"",""32/61"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""21/22""],""high_school_mathematics"":[""30/58"",""24/54"",""6/12""],""college_mathematics"":[""23/55"",""32/61"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,B,B,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""21/22""],""high_school_mathematics"":[""30/58"",""24/54"",""6/12""],""college_mathematics"":[""23/55"",""33/62"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,D,B,D,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""21/22""],""high_school_mathematics"":[""30/58"",""24/54"",""6/12""],""college_mathematics"":[""23/55"",""34/63"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
college_mathematics,C,D,D,C,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""21/22""],""high_school_mathematics"":[""30/58"",""24/54"",""6/12""],""college_mathematics"":[""23/56"",""34/63"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/51"",""31/50"",""21/22""],""high_school_mathematics"":[""31/59"",""24/54"",""6/12""],""college_mathematics"":[""23/56"",""34/63"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""22/23""],""high_school_mathematics"":[""31/59"",""24/54"",""6/12""],""college_mathematics"":[""23/56"",""34/63"",""2/6""]}","{""elementary_mathematics"":false,""high_school_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,D,C,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/51"",""31/50"",""22/24""],""high_school_mathematics"":[""31/59"",""24/54"",""6/12""],""college_mathematics"":[""23/56"",""34/63"",""2/6""]}","{""elementary_mathematics"":true,""high_school_mathematics"":false,""college_mathematics"":false}"
