topic,llm_answer,population_answer,response,label,llm_support_used,human_support_used,LLM_outsourcing_overridden,human_outsourcing_overridden,ai_orch_agreement,human_orch_agreement,self_orch_agreement,recommendation,recommendation_lists,incorrect_answers_by_category
high_school_mathematics,C,A,A,C,False,True,,False,,True,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""7/8""],""high_school_mathematics"":[""28/52"",""22/51"",""3/7""],""college_mathematics"":[""22/50"",""27/52"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,B,A,B,A,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""7/8""],""high_school_mathematics"":[""28/52"",""22/51"",""3/8""],""college_mathematics"":[""22/50"",""27/52"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":true,""elementary_mathematics"":false}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""7/8""],""high_school_mathematics"":[""28/52"",""22/51"",""3/8""],""college_mathematics"":[""22/50"",""28/53"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":true,""elementary_mathematics"":false}"
high_school_mathematics,B,B,B,B,False,True,,False,,True,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""7/8""],""high_school_mathematics"":[""29/53"",""22/51"",""3/8""],""college_mathematics"":[""22/50"",""28/53"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,D,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""8/9""],""high_school_mathematics"":[""29/53"",""22/51"",""3/8""],""college_mathematics"":[""22/50"",""28/53"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""9/10""],""high_school_mathematics"":[""29/53"",""22/51"",""3/8""],""college_mathematics"":[""22/50"",""28/53"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,D,D,D,D,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""9/10""],""high_school_mathematics"":[""29/53"",""22/51"",""4/9""],""college_mathematics"":[""22/50"",""28/53"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,D,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""10/11""],""high_school_mathematics"":[""29/53"",""22/51"",""4/9""],""college_mathematics"":[""22/50"",""28/53"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""10/11""],""high_school_mathematics"":[""29/53"",""22/51"",""4/9""],""college_mathematics"":[""22/50"",""29/54"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,B,D,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""11/12""],""high_school_mathematics"":[""29/53"",""22/51"",""4/9""],""college_mathematics"":[""22/50"",""29/54"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""12/13""],""high_school_mathematics"":[""29/53"",""22/51"",""4/9""],""college_mathematics"":[""22/50"",""29/54"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""13/14""],""high_school_mathematics"":[""29/53"",""22/51"",""4/9""],""college_mathematics"":[""22/50"",""29/54"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,B,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""14/15""],""high_school_mathematics"":[""29/53"",""22/51"",""4/9""],""college_mathematics"":[""22/50"",""29/54"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,D,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""14/15""],""high_school_mathematics"":[""30/54"",""22/51"",""4/9""],""college_mathematics"":[""22/50"",""29/54"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,D,C,D,D,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""14/15""],""high_school_mathematics"":[""30/54"",""23/52"",""4/9""],""college_mathematics"":[""22/50"",""29/54"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,B,C,B,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""14/15""],""high_school_mathematics"":[""30/54"",""23/52"",""4/9""],""college_mathematics"":[""22/50"",""29/55"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,A,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""15/16""],""high_school_mathematics"":[""30/54"",""23/52"",""4/9""],""college_mathematics"":[""22/50"",""29/55"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,D,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""16/17""],""high_school_mathematics"":[""30/54"",""23/52"",""4/9""],""college_mathematics"":[""22/50"",""29/55"",""2/6""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,C,D,D,D,False,False,,,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""16/17""],""high_school_mathematics"":[""30/54"",""23/52"",""4/9""],""college_mathematics"":[""22/50"",""29/55"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,C,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""17/18""],""high_school_mathematics"":[""30/54"",""23/52"",""4/9""],""college_mathematics"":[""22/50"",""29/55"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""30/54"",""23/52"",""4/9""],""college_mathematics"":[""22/50"",""29/55"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,B,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""31/55"",""23/52"",""4/9""],""college_mathematics"":[""22/50"",""29/55"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,D,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/52"",""4/9""],""college_mathematics"":[""22/50"",""29/55"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,C,B,B,B,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/52"",""4/9""],""college_mathematics"":[""23/51"",""29/55"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,B,B,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/52"",""4/9""],""college_mathematics"":[""23/51"",""30/56"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,C,D,C,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/52"",""4/9""],""college_mathematics"":[""23/51"",""30/57"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,D,C,C,D,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/52"",""4/9""],""college_mathematics"":[""23/52"",""30/57"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,B,A,B,A,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""30/57"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,C,D,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/58"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,B,C,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""32/59"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""33/60"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,D,D,D,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""33/61"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,A,C,A,C,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""18/19""],""high_school_mathematics"":[""32/56"",""23/54"",""4/9""],""college_mathematics"":[""23/52"",""33/61"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""19/20""],""high_school_mathematics"":[""32/56"",""23/54"",""4/9""],""college_mathematics"":[""23/52"",""33/61"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,C,C,C,A,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""31/50"",""19/20""],""high_school_mathematics"":[""32/56"",""23/55"",""4/9""],""college_mathematics"":[""23/52"",""33/61"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,A,C,B,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/50"",""19/21""],""high_school_mathematics"":[""32/56"",""23/55"",""4/9""],""college_mathematics"":[""23/52"",""33/61"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":true}"
elementary_mathematics,B,B,B,B,True,False,False,,,False,,You were wrong by yourself on elementary_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""19/21""],""high_school_mathematics"":[""32/56"",""23/55"",""4/9""],""college_mathematics"":[""23/52"",""33/61"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,B,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""19/21""],""high_school_mathematics"":[""33/57"",""23/55"",""4/9""],""college_mathematics"":[""23/52"",""33/61"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,C,A,C,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""19/21""],""high_school_mathematics"":[""33/57"",""23/55"",""4/9""],""college_mathematics"":[""23/52"",""33/62"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,B,D,D,D,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""19/21""],""high_school_mathematics"":[""33/57"",""23/55"",""5/10""],""college_mathematics"":[""23/52"",""33/62"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,C,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""20/22""],""high_school_mathematics"":[""33/57"",""23/55"",""5/10""],""college_mathematics"":[""23/52"",""33/62"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,A,A,A,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""20/22""],""high_school_mathematics"":[""33/58"",""23/55"",""5/10""],""college_mathematics"":[""23/52"",""33/62"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,B,B,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""20/22""],""high_school_mathematics"":[""33/58"",""23/55"",""5/10""],""college_mathematics"":[""23/52"",""34/63"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,B,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""21/23""],""high_school_mathematics"":[""33/58"",""23/55"",""5/10""],""college_mathematics"":[""23/52"",""34/63"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,C,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""21/23""],""high_school_mathematics"":[""34/59"",""23/55"",""5/10""],""college_mathematics"":[""23/52"",""34/63"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,D,D,D,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""21/23""],""high_school_mathematics"":[""34/59"",""23/55"",""5/10""],""college_mathematics"":[""23/52"",""34/64"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,D,C,D,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""21/23""],""high_school_mathematics"":[""34/59"",""23/55"",""5/10""],""college_mathematics"":[""23/52"",""34/65"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,B,B,B,B,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""21/23""],""high_school_mathematics"":[""34/59"",""24/56"",""5/10""],""college_mathematics"":[""23/52"",""34/65"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""22/24""],""high_school_mathematics"":[""34/59"",""24/56"",""5/10""],""college_mathematics"":[""23/52"",""34/65"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,A,A,A,A,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""22/24""],""high_school_mathematics"":[""34/59"",""24/56"",""5/10""],""college_mathematics"":[""24/53"",""34/65"",""3/7""]}","{""college_mathematics"":false,""high_school_mathematics"":false,""elementary_mathematics"":false}"
