topic,llm_answer,population_answer,response,label,llm_support_used,human_support_used,LLM_outsourcing_overridden,human_outsourcing_overridden,ai_orch_agreement,human_orch_agreement,self_orch_agreement,recommendation,recommendation_lists,incorrect_answers_by_category
high_school_mathematics,B,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""8/10""],""high_school_mathematics"":[""27/50"",""23/51"",""5/8""],""college_mathematics"":[""22/50"",""26/50"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":true}"
high_school_mathematics,B,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""8/10""],""high_school_mathematics"":[""27/50"",""23/51"",""6/9""],""college_mathematics"":[""22/50"",""26/50"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":true}"
elementary_mathematics,A,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""9/11""],""high_school_mathematics"":[""27/50"",""23/51"",""6/9""],""college_mathematics"":[""22/50"",""26/50"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":true}"
high_school_mathematics,D,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""9/11""],""high_school_mathematics"":[""27/50"",""23/51"",""7/10""],""college_mathematics"":[""22/50"",""26/50"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":true}"
college_mathematics,C,C,C,C,True,False,False,,True,,,You were wrong by yourself on college_mathematics last time. You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""9/11""],""high_school_mathematics"":[""27/50"",""23/51"",""7/10""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""9/11""],""high_school_mathematics"":[""27/50"",""23/51"",""8/11""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,B,B,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""9/11""],""high_school_mathematics"":[""27/50"",""23/51"",""8/12""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":true,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,D,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""10/12""],""high_school_mathematics"":[""27/50"",""23/51"",""8/12""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":true,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,A,C,C,C,True,False,True,,,False,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""10/12""],""high_school_mathematics"":[""27/50"",""24/52"",""8/12""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""11/13""],""high_school_mathematics"":[""27/50"",""24/52"",""8/12""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""11/13""],""high_school_mathematics"":[""27/50"",""24/52"",""9/13""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,C,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""12/14""],""high_school_mathematics"":[""27/50"",""24/52"",""9/13""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,D,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""13/15""],""high_school_mathematics"":[""27/50"",""24/52"",""9/13""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""13/15""],""high_school_mathematics"":[""27/50"",""24/52"",""10/14""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,D,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""13/15""],""high_school_mathematics"":[""27/50"",""24/52"",""11/15""],""college_mathematics"":[""22/50"",""27/51"",""6/10""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
college_mathematics,D,A,A,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""13/15""],""high_school_mathematics"":[""27/50"",""24/52"",""11/15""],""college_mathematics"":[""22/50"",""27/51"",""6/11""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":true}"
elementary_mathematics,B,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""14/16""],""high_school_mathematics"":[""27/50"",""24/52"",""11/15""],""college_mathematics"":[""22/50"",""27/51"",""6/11""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":true}"
college_mathematics,D,C,A,B,True,False,True,,True,,,You were wrong by yourself on college_mathematics last time. You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""14/16""],""high_school_mathematics"":[""27/50"",""24/52"",""11/15""],""college_mathematics"":[""22/50"",""27/52"",""6/11""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""15/17""],""high_school_mathematics"":[""27/50"",""24/52"",""11/15""],""college_mathematics"":[""22/50"",""27/52"",""6/11""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
college_mathematics,C,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""15/17""],""high_school_mathematics"":[""27/50"",""24/52"",""11/15""],""college_mathematics"":[""22/50"",""27/52"",""7/12""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,D,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""15/17""],""high_school_mathematics"":[""27/50"",""24/52"",""12/16""],""college_mathematics"":[""22/50"",""27/52"",""7/12""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,B,B,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""15/17""],""high_school_mathematics"":[""27/50"",""24/52"",""13/17""],""college_mathematics"":[""22/50"",""27/52"",""7/12""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
college_mathematics,A,A,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""15/17""],""high_school_mathematics"":[""27/50"",""24/52"",""13/17""],""college_mathematics"":[""22/50"",""27/52"",""8/13""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""16/18""],""high_school_mathematics"":[""27/50"",""24/52"",""13/17""],""college_mathematics"":[""22/50"",""27/52"",""8/13""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
college_mathematics,A,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""16/18""],""high_school_mathematics"":[""27/50"",""24/52"",""13/17""],""college_mathematics"":[""22/50"",""27/52"",""9/14""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""17/19""],""high_school_mathematics"":[""27/50"",""24/52"",""13/17""],""college_mathematics"":[""22/50"",""27/52"",""9/14""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,B,D,C,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""17/19""],""high_school_mathematics"":[""27/50"",""24/52"",""13/18""],""college_mathematics"":[""22/50"",""27/52"",""9/14""]}","{""high_school_mathematics"":true,""elementary_mathematics"":false,""college_mathematics"":false}"
college_mathematics,D,B,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""17/19""],""high_school_mathematics"":[""27/50"",""24/52"",""13/18""],""college_mathematics"":[""22/50"",""27/52"",""10/15""]}","{""high_school_mathematics"":true,""elementary_mathematics"":false,""college_mathematics"":false}"
college_mathematics,C,B,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""17/19""],""high_school_mathematics"":[""27/50"",""24/52"",""13/18""],""college_mathematics"":[""22/50"",""27/52"",""11/16""]}","{""high_school_mathematics"":true,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,A,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""18/20""],""high_school_mathematics"":[""27/50"",""24/52"",""13/18""],""college_mathematics"":[""22/50"",""27/52"",""11/16""]}","{""high_school_mathematics"":true,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,A,C,D,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""18/21""],""high_school_mathematics"":[""27/50"",""24/52"",""13/18""],""college_mathematics"":[""22/50"",""27/52"",""11/16""]}","{""high_school_mathematics"":true,""elementary_mathematics"":true,""college_mathematics"":false}"
college_mathematics,D,A,D,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""32/51"",""18/21""],""high_school_mathematics"":[""27/50"",""24/52"",""13/18""],""college_mathematics"":[""22/50"",""27/52"",""11/17""]}","{""high_school_mathematics"":true,""elementary_mathematics"":true,""college_mathematics"":true}"
high_school_mathematics,D,A,D,D,True,False,False,,,False,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""18/21""],""high_school_mathematics"":[""27/50"",""25/53"",""13/18""],""college_mathematics"":[""22/50"",""27/52"",""11/17""]}","{""high_school_mathematics"":false,""elementary_mathematics"":true,""college_mathematics"":true}"
college_mathematics,D,A,A,D,True,False,True,,True,,,You were wrong by yourself on college_mathematics last time. You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""32/51"",""18/21""],""high_school_mathematics"":[""27/50"",""25/53"",""13/18""],""college_mathematics"":[""22/50"",""27/53"",""11/17""]}","{""high_school_mathematics"":false,""elementary_mathematics"":true,""college_mathematics"":false}"
elementary_mathematics,D,D,D,D,True,False,False,,,False,,You were wrong by yourself on elementary_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""18/21""],""high_school_mathematics"":[""27/50"",""25/53"",""13/18""],""college_mathematics"":[""22/50"",""27/53"",""11/17""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
college_mathematics,C,C,C,C,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""18/21""],""high_school_mathematics"":[""27/50"",""25/53"",""13/18""],""college_mathematics"":[""22/50"",""28/54"",""11/17""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
college_mathematics,A,B,C,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""18/21""],""high_school_mathematics"":[""27/50"",""25/53"",""13/18""],""college_mathematics"":[""22/50"",""28/54"",""11/18""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":true}"
college_mathematics,B,B,B,B,True,False,False,,True,,,You were wrong by yourself on college_mathematics last time. You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""18/21""],""high_school_mathematics"":[""27/50"",""25/53"",""13/18""],""college_mathematics"":[""22/50"",""29/55"",""11/18""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
college_mathematics,D,D,D,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""18/21""],""high_school_mathematics"":[""27/50"",""25/53"",""13/18""],""college_mathematics"":[""22/50"",""29/55"",""11/19""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":true}"
college_mathematics,C,B,D,D,True,False,True,,True,,,You were wrong by yourself on college_mathematics last time. You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""18/21""],""high_school_mathematics"":[""27/50"",""25/53"",""13/18""],""college_mathematics"":[""22/50"",""30/56"",""11/19""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,D,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""18/21""],""high_school_mathematics"":[""27/50"",""25/53"",""14/19""],""college_mathematics"":[""22/50"",""30/56"",""11/19""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,C,C,C,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""18/21""],""high_school_mathematics"":[""27/50"",""26/54"",""14/19""],""college_mathematics"":[""22/50"",""30/56"",""11/19""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,B,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""19/22""],""high_school_mathematics"":[""27/50"",""26/54"",""14/19""],""college_mathematics"":[""22/50"",""30/56"",""11/19""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""19/22""],""high_school_mathematics"":[""27/50"",""26/54"",""15/20""],""college_mathematics"":[""22/50"",""30/56"",""11/19""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
high_school_mathematics,C,B,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""19/22""],""high_school_mathematics"":[""27/50"",""26/54"",""16/21""],""college_mathematics"":[""22/50"",""30/56"",""11/19""]}","{""high_school_mathematics"":false,""elementary_mathematics"":false,""college_mathematics"":false}"
elementary_mathematics,A,B,B,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""19/23""],""high_school_mathematics"":[""27/50"",""26/54"",""16/21""],""college_mathematics"":[""22/50"",""30/56"",""11/19""]}","{""high_school_mathematics"":false,""elementary_mathematics"":true,""college_mathematics"":false}"
