topic,llm_answer,population_answer,response,label,llm_support_used,human_support_used,LLM_outsourcing_overridden,human_outsourcing_overridden,ai_orch_agreement,human_orch_agreement,self_orch_agreement,recommendation,recommendation_lists,incorrect_answers_by_category
college_mathematics,C,C,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""44/54"",""31/50"",""4/6""],""high_school_mathematics"":[""28/52"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""29/53"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,A,A,A,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""44/54"",""31/50"",""4/6""],""high_school_mathematics"":[""28/52"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""29/54"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""44/54"",""31/50"",""4/6""],""high_school_mathematics"":[""29/53"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""29/54"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,C,D,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""44/54"",""31/50"",""4/6""],""high_school_mathematics"":[""29/53"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""29/55"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,D,D,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""44/54"",""31/50"",""4/6""],""high_school_mathematics"":[""29/53"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""29/56"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,D,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""45/55"",""31/50"",""4/6""],""high_school_mathematics"":[""29/53"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""29/56"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""46/56"",""31/50"",""4/6""],""high_school_mathematics"":[""29/53"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""29/56"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,D,C,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""46/56"",""31/50"",""4/6""],""high_school_mathematics"":[""29/53"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""29/57"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,A,A,A,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""46/56"",""31/50"",""4/6""],""high_school_mathematics"":[""29/53"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""30/58"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,B,C,B,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""46/56"",""31/50"",""4/6""],""high_school_mathematics"":[""29/53"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""30/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""47/57"",""31/50"",""4/6""],""high_school_mathematics"":[""29/53"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""30/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""47/57"",""31/50"",""4/6""],""high_school_mathematics"":[""30/54"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""30/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""47/57"",""31/50"",""4/6""],""high_school_mathematics"":[""31/55"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""30/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,D,B,B,False,True,,True,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""48/58"",""31/50"",""4/6""],""high_school_mathematics"":[""31/55"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""30/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""49/59"",""31/50"",""4/6""],""high_school_mathematics"":[""31/55"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""30/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""49/59"",""31/50"",""4/6""],""high_school_mathematics"":[""32/56"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""30/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""49/59"",""31/50"",""4/6""],""high_school_mathematics"":[""33/57"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""30/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""49/59"",""31/50"",""4/6""],""high_school_mathematics"":[""33/57"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""31/60"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""49/59"",""31/50"",""4/6""],""high_school_mathematics"":[""34/58"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""31/60"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,A,C,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""49/59"",""31/50"",""4/6""],""high_school_mathematics"":[""34/58"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""31/61"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,B,B,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""49/59"",""31/50"",""4/6""],""high_school_mathematics"":[""34/58"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""32/62"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""50/60"",""31/50"",""4/6""],""high_school_mathematics"":[""34/58"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""32/62"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,D,D,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""50/60"",""31/50"",""4/6""],""high_school_mathematics"":[""34/58"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""32/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,C,C,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""50/60"",""31/50"",""4/6""],""high_school_mathematics"":[""34/59"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""32/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,B,B,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""50/60"",""31/50"",""4/6""],""high_school_mathematics"":[""34/59"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""33/64"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""50/60"",""31/50"",""4/6""],""high_school_mathematics"":[""34/59"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""34/65"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,A,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""51/61"",""31/50"",""4/6""],""high_school_mathematics"":[""34/59"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""34/65"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""51/61"",""31/50"",""4/6""],""high_school_mathematics"":[""34/59"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""35/66"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,C,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""51/61"",""31/50"",""4/6""],""high_school_mathematics"":[""34/59"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""35/67"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""52/62"",""31/50"",""4/6""],""high_school_mathematics"":[""34/59"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""35/67"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""53/63"",""31/50"",""4/6""],""high_school_mathematics"":[""34/59"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""35/67"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""53/63"",""31/50"",""4/6""],""high_school_mathematics"":[""35/60"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""35/67"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""53/63"",""31/50"",""4/6""],""high_school_mathematics"":[""36/61"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""35/67"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,A,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""53/63"",""31/50"",""4/6""],""high_school_mathematics"":[""37/62"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""35/67"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""53/63"",""31/50"",""4/6""],""high_school_mathematics"":[""38/63"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""35/67"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""53/63"",""31/50"",""4/6""],""high_school_mathematics"":[""39/64"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""35/67"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,D,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""53/63"",""31/50"",""4/6""],""high_school_mathematics"":[""39/64"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""54/64"",""31/50"",""4/6""],""high_school_mathematics"":[""39/64"",""22/50"",""3/6""],""college_mathematics"":[""22/50"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,D,D,D,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""54/64"",""31/50"",""4/6""],""high_school_mathematics"":[""39/64"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,A,A,A,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""54/64"",""31/50"",""4/6""],""high_school_mathematics"":[""39/65"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,A,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""55/65"",""31/50"",""4/6""],""high_school_mathematics"":[""39/65"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,A,A,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""55/65"",""31/50"",""4/6""],""high_school_mathematics"":[""39/66"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""56/66"",""31/50"",""4/6""],""high_school_mathematics"":[""39/66"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""57/67"",""31/50"",""4/6""],""high_school_mathematics"":[""39/66"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""57/67"",""31/50"",""4/6""],""high_school_mathematics"":[""40/67"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""58/68"",""31/50"",""4/6""],""high_school_mathematics"":[""40/67"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,C,D,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""58/68"",""31/50"",""4/6""],""high_school_mathematics"":[""40/67"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""37/69"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,D,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""59/69"",""31/50"",""4/6""],""high_school_mathematics"":[""40/67"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""37/69"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,A,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""59/69"",""31/50"",""4/6""],""high_school_mathematics"":[""41/68"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""37/69"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,C,C,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""59/69"",""31/50"",""4/6""],""high_school_mathematics"":[""41/69"",""22/50"",""3/6""],""college_mathematics"":[""23/51"",""37/69"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
