topic,llm_answer,population_answer,response,label,llm_support_used,human_support_used,LLM_outsourcing_overridden,human_outsourcing_overridden,ai_orch_agreement,human_orch_agreement,self_orch_agreement,recommendation,recommendation_lists,incorrect_answers_by_category
high_school_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""8/10""],""high_school_mathematics"":[""27/50"",""23/52"",""4/6""],""college_mathematics"":[""22/50"",""26/51"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""9/11""],""high_school_mathematics"":[""27/50"",""23/52"",""4/6""],""college_mathematics"":[""22/50"",""26/51"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,B,C,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""9/11""],""high_school_mathematics"":[""27/50"",""23/52"",""4/6""],""college_mathematics"":[""22/50"",""27/52"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,D,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/12""],""high_school_mathematics"":[""27/50"",""23/52"",""4/6""],""college_mathematics"":[""22/50"",""27/52"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,A,B,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""23/52"",""4/6""],""college_mathematics"":[""22/50"",""27/52"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,D,D,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""23/52"",""4/6""],""college_mathematics"":[""22/50"",""27/53"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""23/52"",""4/6""],""college_mathematics"":[""22/50"",""28/54"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,C,C,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""23/52"",""5/7""],""college_mathematics"":[""22/50"",""28/54"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,B,B,B,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""24/53"",""5/7""],""college_mathematics"":[""22/50"",""28/54"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,D,A,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""24/53"",""5/8""],""college_mathematics"":[""22/50"",""28/54"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":true}"
college_mathematics,C,D,D,D,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""24/53"",""5/8""],""college_mathematics"":[""23/51"",""28/54"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":true}"
college_mathematics,C,A,C,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""24/53"",""5/8""],""college_mathematics"":[""23/51"",""28/55"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":true}"
college_mathematics,B,B,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""24/53"",""5/8""],""college_mathematics"":[""23/51"",""29/56"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":true}"
high_school_mathematics,D,C,D,D,True,False,False,,,False,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""25/54"",""5/8""],""college_mathematics"":[""23/51"",""29/56"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,C,C,A,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""25/55"",""5/8""],""college_mathematics"":[""23/51"",""29/56"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""25/55"",""5/8""],""college_mathematics"":[""23/51"",""30/57"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,True,,False,,True,,You were wrong by yourself on elementary_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""25/55"",""5/8""],""college_mathematics"":[""23/51"",""30/57"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,D,B,D,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""41/51"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""25/56"",""5/8""],""college_mathematics"":[""23/51"",""30/57"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,A,C,A,C,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""41/51"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""25/57"",""5/8""],""college_mathematics"":[""23/51"",""30/57"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,C,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""25/57"",""5/8""],""college_mathematics"":[""23/51"",""30/58"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,B,B,B,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""41/51"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""26/58"",""5/8""],""college_mathematics"":[""23/51"",""30/58"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,C,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""26/58"",""5/8""],""college_mathematics"":[""23/51"",""31/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,A,C,B,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""41/51"",""33/52"",""10/13""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""23/51"",""31/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,A,C,A,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""33/53"",""10/13""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""23/51"",""31/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,A,A,A,A,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""33/53"",""11/14""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""23/51"",""31/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""33/53"",""12/15""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""23/51"",""31/59"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,A,A,B,A,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""33/53"",""12/16""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""23/51"",""31/59"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,D,C,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""33/53"",""12/16""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""23/51"",""31/60"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,D,D,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""33/53"",""12/16""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""23/51"",""31/61"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,C,D,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""33/53"",""12/16""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""23/51"",""31/62"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,B,C,C,C,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""33/53"",""12/16""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""24/52"",""31/62"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,A,A,A,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""33/53"",""12/16""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""24/52"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,B,B,B,True,False,False,,,False,,You were wrong by yourself on elementary_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""26/59"",""5/8""],""college_mathematics"":[""24/52"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""41/51"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""26/59"",""6/9""],""college_mathematics"":[""24/52"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,A,C,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""41/51"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""26/59"",""6/10""],""college_mathematics"":[""24/52"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
high_school_mathematics,C,B,C,B,True,False,False,,,False,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""26/60"",""6/10""],""college_mathematics"":[""24/52"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,C,C,D,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""26/60"",""6/10""],""college_mathematics"":[""24/53"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,D,D,D,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""41/51"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""27/61"",""6/10""],""college_mathematics"":[""24/53"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,B,B,B,B,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""27/61"",""6/10""],""college_mathematics"":[""25/54"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,A,C,C,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""41/51"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""28/62"",""6/10""],""college_mathematics"":[""25/54"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""42/52"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""28/62"",""6/10""],""college_mathematics"":[""25/54"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,A,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""43/53"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""28/62"",""6/10""],""college_mathematics"":[""25/54"",""31/63"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,A,A,A,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""43/53"",""34/54"",""12/16""],""high_school_mathematics"":[""27/50"",""28/62"",""6/10""],""college_mathematics"":[""25/54"",""32/64"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,D,D,D,False,True,,False,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""43/53"",""34/54"",""12/16""],""high_school_mathematics"":[""28/51"",""28/62"",""6/10""],""college_mathematics"":[""25/54"",""32/64"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,A,B,A,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""43/53"",""34/54"",""12/16""],""high_school_mathematics"":[""28/51"",""28/63"",""6/10""],""college_mathematics"":[""25/54"",""32/64"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,C,D,C,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""43/53"",""34/54"",""12/17""],""high_school_mathematics"":[""28/51"",""28/63"",""6/10""],""college_mathematics"":[""25/54"",""32/64"",""2 / 5""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,D,C,D,True,False,False,,,False,,You were wrong by yourself on elementary_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""43/53"",""34/55"",""12/17""],""high_school_mathematics"":[""28/51"",""28/63"",""6/10""],""college_mathematics"":[""25/54"",""32/64"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,D,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""43/53"",""34/55"",""12/17""],""high_school_mathematics"":[""28/51"",""28/63"",""6/10""],""college_mathematics"":[""25/54"",""33/65"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""43/53"",""34/55"",""12/17""],""high_school_mathematics"":[""28/51"",""28/63"",""7/11""],""college_mathematics"":[""25/54"",""33/65"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""43/53"",""34/55"",""12/17""],""high_school_mathematics"":[""28/51"",""28/63"",""7/11""],""college_mathematics"":[""25/54"",""34/66"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
