topic,llm_answer,population_answer,response,label,llm_support_used,human_support_used,LLM_outsourcing_overridden,human_outsourcing_overridden,ai_orch_agreement,human_orch_agreement,self_orch_agreement,recommendation,recommendation_lists,incorrect_answers_by_category
high_school_mathematics,D,C,D,C,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""41/51"",""31/50"",""6/8""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""22/50"",""27/51"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":true,""high_school_mathematics"":false}"
elementary_mathematics,A,C,C,C,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""31/50"",""7/9""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""22/50"",""27/51"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":true,""high_school_mathematics"":false}"
elementary_mathematics,A,A,A,A,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""31/50"",""8/10""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""22/50"",""27/51"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":true,""high_school_mathematics"":false}"
elementary_mathematics,B,C,B,C,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""31/51"",""8/10""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""22/50"",""27/51"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":true,""high_school_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""42/52"",""31/51"",""8/10""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""22/50"",""27/51"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":true,""high_school_mathematics"":false}"
college_mathematics,B,B,B,B,True,False,False,,True,,,You were wrong by yourself on college_mathematics last time. You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""42/52"",""31/51"",""8/10""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""22/50"",""28/52"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""43/53"",""31/51"",""8/10""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""22/50"",""28/52"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,B,B,B,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""43/53"",""31/51"",""9/11""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""22/50"",""28/52"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,A,A,A,A,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""43/53"",""31/51"",""9/11""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""23/51"",""28/52"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,True,,False,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""44/54"",""31/51"",""9/11""],""high_school_mathematics"":[""27/50"",""23/53"",""4/6""],""college_mathematics"":[""23/51"",""28/52"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,B,B,C,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""44/54"",""31/51"",""9/11""],""high_school_mathematics"":[""27/50"",""23/53"",""4/7""],""college_mathematics"":[""23/51"",""28/52"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
high_school_mathematics,D,D,D,D,False,True,,False,,True,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""44/54"",""31/51"",""9/11""],""high_school_mathematics"":[""28/51"",""23/53"",""4/7""],""college_mathematics"":[""23/51"",""28/52"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,A,C,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""44/54"",""31/51"",""9/11""],""high_school_mathematics"":[""28/51"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""28/52"",""3/7""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
college_mathematics,A,A,C,A,False,False,,,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""44/54"",""31/51"",""9/11""],""high_school_mathematics"":[""28/51"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""28/52"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":true,""high_school_mathematics"":true}"
elementary_mathematics,A,A,C,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""44/54"",""31/51"",""9/12""],""high_school_mathematics"":[""28/51"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""28/52"",""3/8""]}","{""elementary_mathematics"":true,""college_mathematics"":true,""high_school_mathematics"":true}"
elementary_mathematics,B,B,B,B,False,True,,False,,True,,You were wrong by yourself on elementary_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""28/51"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""28/52"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":true,""high_school_mathematics"":true}"
college_mathematics,B,B,B,D,True,False,False,,True,,,You were wrong by yourself on college_mathematics last time. You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""28/51"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""28/53"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
college_mathematics,C,B,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""28/51"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""29/54"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
high_school_mathematics,D,D,D,D,False,True,,False,,True,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""29/52"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""29/54"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,D,D,True,False,True,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""29/52"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""30/55"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,B,D,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""29/52"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""31/56"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,D,D,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""29/52"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""31/57"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,B,B,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""29/53"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""31/57"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,B,B,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""29/54"",""23/53"",""4/8""],""college_mathematics"":[""23/51"",""31/57"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,A,C,A,C,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""9/12""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/51"",""31/57"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
elementary_mathematics,D,D,D,D,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""10/13""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/51"",""31/57"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
college_mathematics,D,A,A,D,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""10/13""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/57"",""3/8""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
college_mathematics,B,B,C,B,False,False,,,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""10/13""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/57"",""3/9""]}","{""elementary_mathematics"":false,""college_mathematics"":true,""high_school_mathematics"":true}"
elementary_mathematics,A,B,B,C,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""10/14""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/57"",""3/9""]}","{""elementary_mathematics"":true,""college_mathematics"":true,""high_school_mathematics"":true}"
college_mathematics,D,C,D,B,True,False,False,,True,,,You were wrong by yourself on college_mathematics last time. You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""45/55"",""31/51"",""10/14""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/58"",""3/9""]}","{""elementary_mathematics"":true,""college_mathematics"":false,""high_school_mathematics"":true}"
elementary_mathematics,D,D,D,D,False,True,,False,,True,,You were wrong by yourself on elementary_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""46/56"",""31/51"",""10/14""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/58"",""3/9""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
college_mathematics,D,A,D,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""46/56"",""31/51"",""10/14""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/59"",""3/9""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
elementary_mathematics,B,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""47/57"",""31/51"",""10/14""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/59"",""3/9""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
college_mathematics,C,B,C,C,False,False,,,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""47/57"",""31/51"",""10/14""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/59"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
elementary_mathematics,D,D,D,D,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""47/57"",""31/51"",""11/15""],""high_school_mathematics"":[""29/54"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/59"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":true}"
high_school_mathematics,C,B,B,B,False,True,,False,,True,,You were wrong by yourself on high_school_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[""47/57"",""31/51"",""11/15""],""high_school_mathematics"":[""30/55"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/59"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,A,A,A,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""47/57"",""31/51"",""11/15""],""high_school_mathematics"":[""31/56"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/59"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,D,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""31/56"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""31/59"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,C,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""31/56"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,A,A,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""31/57"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""32/58"",""23/53"",""4/9""],""college_mathematics"":[""23/52"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,D,A,A,D,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""32/58"",""23/53"",""4/9""],""college_mathematics"":[""23/53"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,D,D,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""32/59"",""23/53"",""4/9""],""college_mathematics"":[""23/53"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,D,D,D,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""32/59"",""23/53"",""4/9""],""college_mathematics"":[""24/54"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""33/60"",""23/53"",""4/9""],""college_mathematics"":[""24/54"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""34/61"",""23/53"",""4/9""],""college_mathematics"":[""24/54"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""35/62"",""23/53"",""4/9""],""college_mathematics"":[""24/54"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,C,C,C,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""36/63"",""23/53"",""4/9""],""college_mathematics"":[""24/54"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,A,A,A,C,False,True,,False,False,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""48/58"",""31/51"",""11/15""],""high_school_mathematics"":[""36/63"",""23/53"",""4/9""],""college_mathematics"":[""24/55"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,D,D,D,D,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""49/59"",""31/51"",""11/15""],""high_school_mathematics"":[""36/63"",""23/53"",""4/9""],""college_mathematics"":[""24/55"",""32/60"",""4/10""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
