topic,llm_answer,population_answer,response,label,llm_support_used,human_support_used,LLM_outsourcing_overridden,human_outsourcing_overridden,ai_orch_agreement,human_orch_agreement,self_orch_agreement,recommendation,recommendation_lists,incorrect_answers_by_category
elementary_mathematics,B,B,B,B,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""38/59"",""10/13""],""high_school_mathematics"":[""29/52"",""28/58"",""3/7""],""college_mathematics"":[""22/50"",""35/65"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,A,A,A,C,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""38/59"",""10/13""],""high_school_mathematics"":[""29/52"",""28/59"",""3/7""],""college_mathematics"":[""22/50"",""35/65"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,D,B,D,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""38/59"",""10/13""],""high_school_mathematics"":[""29/52"",""28/60"",""3/7""],""college_mathematics"":[""22/50"",""35/65"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,C,C,A,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""38/59"",""10/13""],""high_school_mathematics"":[""29/52"",""28/61"",""3/7""],""college_mathematics"":[""22/50"",""35/65"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,B,C,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""38/59"",""10/13""],""high_school_mathematics"":[""29/52"",""28/61"",""3/7""],""college_mathematics"":[""22/50"",""35/66"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,C,C,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""38/59"",""10/13""],""high_school_mathematics"":[""29/52"",""28/61"",""3/7""],""college_mathematics"":[""22/50"",""36/67"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,B,C,B,C,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""38/59"",""10/13""],""high_school_mathematics"":[""29/52"",""28/61"",""3/7""],""college_mathematics"":[""22/50"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,B,B,B,B,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""39/60"",""10/13""],""high_school_mathematics"":[""29/52"",""28/61"",""3/7""],""college_mathematics"":[""22/50"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
elementary_mathematics,C,C,C,C,False,False,,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""39/60"",""11/14""],""high_school_mathematics"":[""29/52"",""28/61"",""3/7""],""college_mathematics"":[""22/50"",""36/68"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,D,C,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""39/60"",""11/14""],""high_school_mathematics"":[""29/52"",""28/61"",""3/7""],""college_mathematics"":[""22/50"",""36/69"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,A,B,A,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""39/60"",""11/14""],""high_school_mathematics"":[""29/52"",""28/62"",""3/7""],""college_mathematics"":[""22/50"",""36/69"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
college_mathematics,C,D,C,D,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""41/51"",""39/60"",""11/14""],""high_school_mathematics"":[""29/52"",""28/62"",""3/7""],""college_mathematics"":[""22/50"",""36/70"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,C,A,C,B,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""39/60"",""11/14""],""high_school_mathematics"":[""29/52"",""28/63"",""3/7""],""college_mathematics"":[""22/50"",""36/70"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,A,C,A,C,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""39/60"",""11/14""],""high_school_mathematics"":[""29/52"",""28/64"",""3/7""],""college_mathematics"":[""22/50"",""36/70"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,B,B,B,B,False,True,,False,,True,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""39/60"",""11/14""],""high_school_mathematics"":[""30/53"",""28/64"",""3/7""],""college_mathematics"":[""22/50"",""36/70"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
high_school_mathematics,D,D,D,D,True,False,False,,,False,,You should outsource this problem to a human agent,"{""elementary_mathematics"":[""41/51"",""39/60"",""11/14""],""high_school_mathematics"":[""30/53"",""29/65"",""3/7""],""college_mathematics"":[""22/50"",""36/70"",""2 / 5""]}","{""elementary_mathematics"":false,""college_mathematics"":false,""high_school_mathematics"":false}"
