topic,llm_answer,population_answer,response,label,llm_support_used,human_support_used,LLM_outsourcing_overridden,human_outsourcing_overridden,ai_orch_agreement,human_orch_agreement,self_orch_agreement,recommendation,recommendation_lists,incorrect_answers_by_category
elementary_mathematics,A,A,A,A,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/51"",""19/21""],""high_school_mathematics"":[""30/57"",""25/54"",""6/11""],""college_mathematics"":[""22/52"",""33/64"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,B,C,B,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/51"",""19/21""],""high_school_mathematics"":[""30/57"",""25/54"",""6/11""],""college_mathematics"":[""22/52"",""33/65"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,B,B,B,B,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/51"",""20/22""],""high_school_mathematics"":[""30/57"",""25/54"",""6/11""],""college_mathematics"":[""22/52"",""33/65"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,B,B,B,B,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/51"",""20/22""],""high_school_mathematics"":[""30/57"",""25/54"",""6/11""],""college_mathematics"":[""22/52"",""34/66"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,A,A,A,A,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/51"",""20/22""],""high_school_mathematics"":[""30/57"",""26/55"",""6/11""],""college_mathematics"":[""22/52"",""34/66"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,B,D,D,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/51"",""20/22""],""high_school_mathematics"":[""30/57"",""26/55"",""7/12""],""college_mathematics"":[""22/52"",""34/66"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,A,A,A,B,True,False,False,,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/52"",""20/22""],""high_school_mathematics"":[""30/57"",""26/55"",""7/12""],""college_mathematics"":[""22/52"",""34/66"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":false}"
high_school_mathematics,D,B,B,C,False,True,,False,,,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/52"",""20/22""],""high_school_mathematics"":[""30/58"",""26/55"",""7/12""],""college_mathematics"":[""22/52"",""34/66"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":false}"
college_mathematics,C,B,C,A,True,False,False,,True,,,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[""40/50"",""31/52"",""20/22""],""high_school_mathematics"":[""30/58"",""26/55"",""7/12""],""college_mathematics"":[""22/52"",""34/67"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":false}"
elementary_mathematics,B,D,B,D,False,False,,,,,True,You should attempt this problem by yourself,"{""elementary_mathematics"":[""40/50"",""31/52"",""20/23""],""high_school_mathematics"":[""30/58"",""26/55"",""7/12""],""college_mathematics"":[""22/52"",""34/67"",""2/6""]}","{""high_school_mathematics"":false,""college_mathematics"":false,""elementary_mathematics"":true}"
