,emb1,emb2,id
246,1.9231827,-1.8521967,high_school_mathematics
247,-1.3577303,2.3322923,high_school_mathematics
248,-2.1362777,-1.5574476,high_school_mathematics
249,2.3915296,-1.3607284,high_school_mathematics
250,4.411444,-1.7151215,high_school_mathematics
251,1.8458235,-0.88900626,high_school_mathematics
252,1.2779627,1.5089353,high_school_mathematics
253,0.16377145,-0.6188635,high_school_mathematics
254,-0.3978921,0.20788772,high_school_mathematics
255,3.313989,-1.4261642,high_school_mathematics
256,-0.5416613,-0.9532302,high_school_mathematics
257,-0.043139283,2.608599,high_school_mathematics
258,0.5485398,0.28690544,high_school_mathematics
259,0.29971594,-1.0134361,high_school_mathematics
260,2.532781,-1.0464048,elementary_mathematics
261,0.14115314,1.2420363,elementary_mathematics
262,-0.029062,0.26927656,elementary_mathematics
263,-3.040855,0.9813716,elementary_mathematics
264,2.0298097,0.3336058,elementary_mathematics
265,0.9474185,-0.79433066,elementary_mathematics
266,-1.2850648,0.7993413,elementary_mathematics
267,0.871575,1.5506228,elementary_mathematics
268,2.2164168,-0.53638446,elementary_mathematics
269,-2.3669112,1.297444,elementary_mathematics
270,0.38319898,2.256911,elementary_mathematics
271,1.1664927,-0.19879487,elementary_mathematics
272,-2.155428,-1.6165653,elementary_mathematics
273,-0.67166865,1.4006139,elementary_mathematics
274,-2.1679275,-1.6123613,elementary_mathematics
275,2.5446002,-0.3958519,elementary_mathematics
276,3.1592138,0.89578325,elementary_mathematics
277,1.102393,0.9587958,elementary_mathematics
278,-1.67914,1.2624502,elementary_mathematics
279,1.9861188,-2.4737475,elementary_mathematics
280,-1.0516667,-2.0270069,college_mathematics
281,-0.112755686,-0.55898374,college_mathematics
282,2.5913033,-3.4637349,college_mathematics
283,0.82410055,-1.4564139,college_mathematics
284,0.55940276,-2.4286513,college_mathematics
285,0.047156174,-1.7962497,college_mathematics
286,0.9770233,-1.583276,college_mathematics
287,2.6717753,-2.2866209,college_mathematics
288,0.80570805,-1.6699326,college_mathematics
289,0.5859886,-2.9349349,college_mathematics
290,0.042942543,-0.016077459,college_mathematics
291,0.114492096,-1.9218847,college_mathematics
292,0.63583565,-0.8674557,college_mathematics
293,0.721489,-0.7061922,college_mathematics
294,2.00943,-1.4627906,college_mathematics
295,0.26348007,-3.0793962,college_mathematics
296,1.0804816,-1.5115986,college_mathematics
297,0.5343384,-1.0656554,college_mathematics
298,1.3035686,-2.0040174,college_mathematics
299,0.90372443,-1.124772,college_mathematics
