,emb1,emb2,id
95,10.787655,-26.43538,elementary_mathematics
96,-96.359985,16.610928,elementary_mathematics
97,-95.283,125.55282,elementary_mathematics
98,48.37407,-75.50078,elementary_mathematics
99,-99.9621,-1.3420768,elementary_mathematics
100,106.52563,94.38473,elementary_mathematics
101,-17.580471,-109.96272,elementary_mathematics
102,-101.10838,104.46666,elementary_mathematics
103,-67.31573,-9.464439,elementary_mathematics
104,-157.46834,84.985756,elementary_mathematics
105,212.42882,-21.397575,elementary_mathematics
106,2.3833911,154.34119,elementary_mathematics
107,159.59262,122.520226,elementary_mathematics
108,-47.783092,-81.437454,elementary_mathematics
109,-134.0414,-31.083267,elementary_mathematics
110,118.06201,-107.58263,elementary_mathematics
111,-86.82555,-0.40003732,elementary_mathematics
112,76.37586,-61.330093,elementary_mathematics
113,139.47742,72.580734,elementary_mathematics
114,-87.59381,-53.112064,elementary_mathematics
115,74.639114,92.183876,elementary_mathematics
116,51.1086,-31.589643,elementary_mathematics
117,38.981873,174.30685,elementary_mathematics
118,191.77135,-43.26557,elementary_mathematics
119,-116.022766,-68.9352,elementary_mathematics
120,-7.801911,-40.779255,high_school_mathematics
121,-51.82041,192.97253,high_school_mathematics
122,-25.70737,-8.514905,high_school_mathematics
123,-56.24819,51.438316,high_school_mathematics
124,-34.800346,-21.412071,high_school_mathematics
125,23.160713,-51.729828,high_school_mathematics
126,-96.08138,32.251263,high_school_mathematics
127,-40.98142,121.39643,high_school_mathematics
128,114.15221,-48.47771,high_school_mathematics
129,-46.271748,-24.556046,high_school_mathematics
130,-41.508247,-4.3448415,high_school_mathematics
131,21.47434,116.26093,high_school_mathematics
132,-74.51004,102.76318,high_school_mathematics
133,1.9203157,55.91414,high_school_mathematics
134,18.902308,210.27968,high_school_mathematics
135,181.78036,2.4867232,high_school_mathematics
136,-55.707813,-153.58408,high_school_mathematics
137,-3.6746206,-27.187065,high_school_mathematics
138,-74.71156,32.18645,high_school_mathematics
139,-23.446913,-46.90678,high_school_mathematics
140,-35.021267,-52.245193,high_school_mathematics
141,-50.39234,138.6877,high_school_mathematics
142,-102.363594,160.40642,high_school_mathematics
143,53.888218,9.293866,high_school_mathematics
144,41.364296,-4.546678,high_school_mathematics
145,129.73566,-67.55273,high_school_mathematics
146,147.03403,-112.7382,high_school_mathematics
147,-152.27104,28.560387,high_school_mathematics
148,-70.02976,68.14258,high_school_mathematics
149,131.02629,-89.039375,high_school_mathematics
150,-15.71249,143.84447,elementary_mathematics
151,140.21841,-50.858597,elementary_mathematics
152,106.51059,-88.978455,elementary_mathematics
153,-49.36173,63.9286,elementary_mathematics
154,93.4415,2.6446054,elementary_mathematics
155,156.76149,-86.951096,elementary_mathematics
156,5.3630524,79.261856,elementary_mathematics
157,58.736355,-62.069485,elementary_mathematics
158,-6.5074224,72.10151,elementary_mathematics
159,26.862236,-72.337326,elementary_mathematics
160,15.511953,-131.99791,elementary_mathematics
161,25.998661,-22.294182,elementary_mathematics
162,4.1120434,133.3583,elementary_mathematics
163,39.091583,-92.67282,elementary_mathematics
164,31.951664,3.3503983,elementary_mathematics
165,92.39809,27.529192,elementary_mathematics
166,202.59192,-58.64253,elementary_mathematics
167,71.26294,-106.67154,elementary_mathematics
168,85.65022,-100.951126,elementary_mathematics
169,8.060547,98.75727,elementary_mathematics
170,110.48059,-67.295265,elementary_mathematics
171,15.029738,-13.361849,elementary_mathematics
172,-77.726814,-13.127753,elementary_mathematics
173,73.94482,-85.02956,elementary_mathematics
174,-106.517075,-114.168564,elementary_mathematics
175,20.492165,-1.1816585,elementary_mathematics
176,-107.65287,7.1509337,elementary_mathematics
177,12.732563,-152.62225,elementary_mathematics
178,37.859856,-58.839718,elementary_mathematics
179,-113.3638,-48.992313,elementary_mathematics
180,-49.04844,-169.51895,high_school_mathematics
181,43.13618,38.03011,high_school_mathematics
182,-121.29642,-11.854036,high_school_mathematics
183,0.5447905,12.048386,high_school_mathematics
184,-42.31827,-118.05952,high_school_mathematics
185,98.49356,-14.502106,high_school_mathematics
186,-47.31661,81.77541,high_school_mathematics
187,-87.22661,-161.53203,high_school_mathematics
188,-4.816984,-119.76833,high_school_mathematics
189,-9.83506,46.141018,high_school_mathematics
190,-33.445637,-71.66736,high_school_mathematics
191,-12.180746,10.575201,high_school_mathematics
192,56.58183,72.56483,high_school_mathematics
193,-67.544556,-141.68027,high_school_mathematics
194,-6.85184,109.16314,high_school_mathematics
195,-23.30763,174.97037,high_school_mathematics
196,-34.630035,-32.053837,high_school_mathematics
197,-110.82715,-139.48517,high_school_mathematics
198,-114.11458,-19.081438,high_school_mathematics
199,61.210175,112.56163,high_school_mathematics
200,-59.86746,5.9577646,high_school_mathematics
201,160.12135,36.27029,high_school_mathematics
202,-174.95558,1.9491534,high_school_mathematics
203,-37.75967,89.08874,high_school_mathematics
204,-123.44552,92.740295,high_school_mathematics
205,69.510765,10.080162,high_school_mathematics
206,14.22453,44.59876,high_school_mathematics
207,-19.804611,57.827263,high_school_mathematics
208,80.67212,123.512505,high_school_mathematics
209,-25.098743,-159.81029,high_school_mathematics
210,45.12026,129.533,elementary_mathematics
211,7.317052,-2.1592035,elementary_mathematics
212,-79.35494,75.0514,elementary_mathematics
213,-95.39572,-28.100433,elementary_mathematics
214,-68.88205,79.52725,elementary_mathematics
215,-145.94562,114.43994,elementary_mathematics
216,-141.7639,-128.84595,elementary_mathematics
217,-64.15666,-49.725883,elementary_mathematics
218,-50.842297,156.5153,elementary_mathematics
219,180.33664,-93.44409,elementary_mathematics
220,104.75005,42.900963,elementary_mathematics
221,59.970093,46.200005,elementary_mathematics
222,-66.11107,-82.64641,elementary_mathematics
223,85.21227,44.118706,elementary_mathematics
224,86.6624,63.231228,elementary_mathematics
225,78.91969,-125.44911,elementary_mathematics
226,154.34653,-37.41738,elementary_mathematics
227,24.653452,90.95715,elementary_mathematics
228,61.348557,151.35579,elementary_mathematics
229,163.11546,88.962135,elementary_mathematics
230,139.3129,25.10543,elementary_mathematics
231,76.2353,-145.89453,elementary_mathematics
232,117.09424,24.803747,elementary_mathematics
233,109.51847,169.32327,elementary_mathematics
234,139.5022,-24.303654,elementary_mathematics
235,-111.68159,69.797104,elementary_mathematics
236,218.9581,33.355835,elementary_mathematics
237,47.393078,-139.03719,elementary_mathematics
238,116.37206,-22.274414,elementary_mathematics
239,28.235146,72.293205,elementary_mathematics
240,-24.181288,4.975673,high_school_mathematics
241,-62.26375,-159.67072,high_school_mathematics
242,-183.85669,55.290897,high_school_mathematics
243,-115.338875,56.872463,high_school_mathematics
244,85.89204,117.47762,high_school_mathematics
245,170.4944,1.8400362,high_school_mathematics
246,-7.0283766,31.515358,high_school_mathematics
247,126.743286,-134.21364,high_school_mathematics
248,-83.67074,-97.83805,high_school_mathematics
249,56.026264,26.007929,high_school_mathematics
250,151.31245,-67.03581,high_school_mathematics
251,118.83629,137.92928,high_school_mathematics
252,-143.14876,-7.7196846,high_school_mathematics
253,-17.23137,-78.30016,high_school_mathematics
254,170.17757,18.274837,high_school_mathematics
255,104.3509,10.476406,high_school_mathematics
256,-24.838737,-132.46869,high_school_mathematics
257,-52.160755,15.40053,high_school_mathematics
258,167.39275,-48.233963,high_school_mathematics
259,50.872475,-116.70912,high_school_mathematics
260,21.770195,-36.25455,high_school_mathematics
261,-20.201395,21.957712,high_school_mathematics
262,10.94332,-107.504456,high_school_mathematics
263,54.481792,-5.287455,high_school_mathematics
264,-49.357002,-42.128998,high_school_mathematics
265,40.188305,103.25925,high_school_mathematics
266,86.78607,145.6699,high_school_mathematics
267,-52.22516,105.447975,high_school_mathematics
268,20.344475,-90.955124,high_school_mathematics
269,-44.38257,-140.3155,high_school_mathematics
270,82.86018,-38.81741,elementary_mathematics
271,-74.453316,-29.463572,elementary_mathematics
272,-29.618387,106.70456,elementary_mathematics
273,71.91479,-4.855069,elementary_mathematics
274,111.833176,116.281815,elementary_mathematics
275,100.11125,-153.22601,elementary_mathematics
276,-17.710688,119.70968,elementary_mathematics
277,189.45508,59.44507,elementary_mathematics
278,26.260935,174.54628,elementary_mathematics
279,-134.07814,-70.109825,elementary_mathematics
280,-79.139015,-75.61218,elementary_mathematics
281,41.47065,-19.558231,elementary_mathematics
282,-100.58627,-87.76113,elementary_mathematics
283,14.0895815,9.185666,elementary_mathematics
284,-106.039566,-35.701622,elementary_mathematics
285,166.95047,63.0154,elementary_mathematics
286,42.338024,82.24301,elementary_mathematics
287,90.63338,82.01402,elementary_mathematics
288,-124.46764,-96.615135,elementary_mathematics
289,99.27235,-33.734055,elementary_mathematics
290,63.39557,-46.230267,elementary_mathematics
291,89.753586,9.235101,elementary_mathematics
292,-73.69481,0.508636,elementary_mathematics
293,-81.03062,181.82556,elementary_mathematics
294,-13.930506,90.543465,elementary_mathematics
295,-98.538414,-67.48749,elementary_mathematics
296,-163.23676,-57.033386,elementary_mathematics
297,91.81614,-73.38842,elementary_mathematics
298,-87.49179,21.27819,elementary_mathematics
299,-162.30508,-30.473001,elementary_mathematics
