topic,response,label,llm_support_used,human_support_used,recommendation,recommendation_lists
college_mathematics,C,C,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/15""],""high_school_mathematics"":[0.545,0.44,""7/12""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,B,B,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/15""],""high_school_mathematics"":[0.545,0.44,""7/12""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,D,D,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/15""],""high_school_mathematics"":[0.545,0.44,""7/12""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
high_school_mathematics,D,D,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""13/15""],""high_school_mathematics"":[0.545,0.44,""8/13""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,C,A,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/15""],""high_school_mathematics"":[0.545,0.44,""8/13""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
elementary_mathematics,B,C,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""8/13""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,A,C,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""8/13""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,D,D,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""8/13""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,C,D,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""8/13""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
high_school_mathematics,D,D,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,A,A,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
high_school_mathematics,C,A,True,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
high_school_mathematics,C,D,True,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,C,C,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
high_school_mathematics,C,C,True,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
elementary_mathematics,C,C,False,True,You were wrong by yourself on elementary_mathematics last time. You should outsource this problem to a human agent,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,C,C,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""13/16""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
elementary_mathematics,B,B,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""14/17""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
elementary_mathematics,C,C,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""15/18""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,D,B,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""15/18""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
elementary_mathematics,D,D,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""16/19""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
high_school_mathematics,C,C,True,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""16/19""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
college_mathematics,C,C,True,False,You should outsource this problem to the AI agent,"{""elementary_mathematics"":[0.7975,0.62,""16/19""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
elementary_mathematics,B,B,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""17/20""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
elementary_mathematics,B,B,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""18/21""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
elementary_mathematics,C,C,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""19/22""],""high_school_mathematics"":[0.545,0.44,""9/14""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
high_school_mathematics,B,B,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""19/22""],""high_school_mathematics"":[0.545,0.44,""10/15""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
elementary_mathematics,B,B,False,False,You should attempt this problem by yourself,"{""elementary_mathematics"":[0.7975,0.62,""20/23""],""high_school_mathematics"":[0.545,0.44,""10/15""],""college_mathematics"":[0.435,0.51,""2 / 5""]}"
